person_id,vorname,nachname,geburtsjahr,geschlecht,staatsbuergerschaft,sprengel,katastralgemeinde,haushaltsnummer
ks3k-02429,Sophia,Gruber,2014,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01074
ks3k-02430,Gabriel,Gruber,2015,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01074
ks3k-02431,Josef,Hofer,1985,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01075
ks3k-02432,Theresa,Hofer,1984,weiblich,DE,Suedbezirk-1,Suedbezirk,ks3k-h01075
ks3k-02433,Maximilian,Hofer,2025,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01075
ks3k-02434,Karl,Müller,2009,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01076
ks3k-02435,Johanna,Fischer,2022,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01077
ks3k-02436,Sebastian,Lechner,2003,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01078
ks3k-02437,Peter,Fischer,1995,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01079
ks3k-02438,Moritz,Fischer,2014,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01079
ks3k-02439,Helmut,Fischer,2019,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01079
ks3k-02440,Margarete,Fischer,2022,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01079
ks3k-02441,Lena,Fischer,2014,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01079
ks3k-02442,Andreas,Fuchs,1973,maennlich,DE,Suedbezirk-1,Suedbezirk,ks3k-h01080
ks3k-02443,Leonie,Fuchs,1972,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01080
ks3k-02444,Leonie,Fuchs,2013,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01080
ks3k-02445,David,Baumgartner,2019,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01081
ks3k-02446,Leopold,Gruber,1972,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01082
ks3k-02447,Friedrich,Gruber,2023,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01082
ks3k-02448,Elfriede,Gruber,2013,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01082
ks3k-02449,Niklas,Gruber,2009,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01082
ks3k-02450,Hubert,Ebner,1973,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01083
ks3k-02451,Ingrid,Ebner,1981,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01083
ks3k-02452,Leopold,Wagner,1966,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01084
ks3k-02453,Elisabeth,Wagner,1966,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01084
ks3k-02454,Radivoje,Babić,1974,maennlich,BA,Suedbezirk-1,Suedbezirk,ks3k-h01085
ks3k-02455,Benjamin,Schneider,1948,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01086
ks3k-02456,Friedrich,Steiner,1997,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01087
ks3k-02457,Elisabeth,Steiner,1995,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01087
ks3k-02458,Jakob,Steiner,2022,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01087
ks3k-02459,Aloisia,Steiner,2018,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01087
ks3k-02460,Ida,Steiner,2017,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01087
ks3k-02461,Friedrich,Auer,1962,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01088
ks3k-02462,Elisabeth,Auer,1959,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01088
ks3k-02463,Alois,Strasser,1963,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01089
ks3k-02464,Johanna,Strasser,1971,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01089
ks3k-02465,Jonas,Egger,1985,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01090
ks3k-02466,Elisabeth,Egger,1985,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01090
ks3k-02467,Walter,Egger,2009,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01090
ks3k-02468,Felix,Schmid,1994,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01091
ks3k-02469,Paula,Schmid,1994,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01091
ks3k-02470,Karin,Schmid,2018,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01091
ks3k-02471,Moritz,Schmid,2025,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01091
ks3k-02472,Leon,Schmid,2012,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01091
ks3k-02473,Stefan,Hofer,1986,maennlich,DE,Suedbezirk-1,Suedbezirk,ks3k-h01092
ks3k-02474,Ingrid,Hofer,1988,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01092
ks3k-02475,Lena,Hofer,2010,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01092
ks3k-02476,Amelie,Hofer,2018,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01092
ks3k-02477,Gabriel,Wimmer,1979,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01093
ks3k-02478,Eva,Wimmer,1976,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01093
ks3k-02479,Franz,Wimmer,2023,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01093
ks3k-02480,Helena,Wimmer,2013,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01093
ks3k-02481,Lukas,Schuster,1971,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01094
ks3k-02482,Hannah,Schuster,1976,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01094
ks3k-02483,Simon,Ebner,1962,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01095
ks3k-02484,Susanne,Ebner,1963,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01095
ks3k-02485,Friedrich,Maier,1982,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01096
ks3k-02486,Sophia,Maier,1988,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01096
ks3k-02487,Rosa,Maier,2018,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01096
ks3k-02488,Peter,Maier,2009,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01096
ks3k-02489,Gerhard,Binder,1995,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01097
ks3k-02490,Klara,Binder,1991,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01097
ks3k-02491,Tobias,Aigner,2014,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01098
ks3k-02492,Dušan,Marković,1980,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01099
ks3k-02493,Valentin,Maier,1996,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01100
ks3k-02494,Elisabeth,Huber,2017,weiblich,HR,Suedbezirk-1,Suedbezirk,ks3k-h01101
ks3k-02495,Sabine,Leitner,2015,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01102
ks3k-02496,Petra,Eder,2010,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01103
ks3k-02497,Josef,Haider,1986,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01104
ks3k-02498,Antonia,Haider,1976,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01104
ks3k-02499,Monika,Mayer,2004,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01105
ks3k-02500,David,Berger,2006,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01105
ks3k-02501,Anton,Reiter,1982,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01106
ks3k-02502,Hedwig,Reiter,1987,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01106
ks3k-02503,Raphael,Reiter,2024,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01106
ks3k-02504,Sebastian,Reiter,2026,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01106
ks3k-02505,Hubert,Lehner,1978,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01107
ks3k-02506,Julia,Lehner,1985,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01107
ks3k-02507,Johann,Wolf,1981,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01108
ks3k-02508,Mia,Wolf,1974,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01108
ks3k-02509,Stefan,Wolf,2008,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01108
ks3k-02510,Markus,Schneider,1981,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01109
ks3k-02511,Antonia,Schneider,1973,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01109
ks3k-02512,Valentin,Schneider,2020,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01109
ks3k-02513,Hedwig,Schneider,2010,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01109
ks3k-02514,Karin,Schneider,2025,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01109
ks3k-02515,Julia,Schneider,2016,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01109
ks3k-02516,Sebastian,Lang,1990,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01110
ks3k-02517,Barbara,Lang,1984,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01110
ks3k-02518,Karl,Lang,2023,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01110
ks3k-02519,Sofia,Lang,2020,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01110
ks3k-02520,Lisa,Lang,2018,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01110
ks3k-02521,Leopoldine,Wagner,1994,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01111
ks3k-02522,Lisa,Eder,1967,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01112
ks3k-02523,Elisabeth,Lang,1991,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01113
ks3k-02524,Andrea,Maurer,1971,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01114
ks3k-02525,Lea,Haas,2020,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01115
ks3k-02526,Johanna,Schwarz,1985,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01116
ks3k-02527,Maria,Wimmer,1958,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01117
ks3k-02528,Leo,Hofer,1973,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01118
ks3k-02529,Rosa,Hofer,1975,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01118
ks3k-02530,Franz,Lechner,1979,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01119
ks3k-02531,Susanne,Lechner,1975,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01119
ks3k-02532,Marie,Leitner,1957,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01120
ks3k-02533,Noah,Eder,1954,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01121
ks3k-02534,Matthias,Winkler,2001,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01122
ks3k-02535,Hedwig,Winkler,1998,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01122
ks3k-02536,Felix,Winkler,2022,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01122
ks3k-02537,Benjamin,Lehner,1986,maennlich,DE,Suedbezirk-1,Suedbezirk,ks3k-h01123
ks3k-02538,Elisabeth,Lehner,1978,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01123
ks3k-02539,Leopoldine,Lehner,2010,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01123
ks3k-02540,Florian,Bauer,1979,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01124
ks3k-02541,Paula,Bauer,2023,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01124
ks3k-02542,Peter,Bauer,2026,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01124
ks3k-02543,Alois,Schmid,1989,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01125
ks3k-02544,Sophia,Schmid,1990,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01125
ks3k-02545,Michael,Winter,1976,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01126
ks3k-02546,Wolfgang,Weiss,1975,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01127
ks3k-02547,Johann,Weiss,2013,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01127
ks3k-02548,Monika,Weiss,2025,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01127
ks3k-02549,Gerhard,Mayer,1962,maennlich,HR,Suedbezirk-1,Suedbezirk,ks3k-h01128
ks3k-02550,Notburga,Mayer,1967,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01128
ks3k-02551,Julian,Maurer,1988,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01129
ks3k-02552,Emma,Maurer,1987,weiblich,DE,Suedbezirk-1,Suedbezirk,ks3k-h01129
ks3k-02553,Leopoldine,Maurer,2025,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01129
ks3k-02554,Josef,Maurer,2015,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01129
ks3k-02555,Emre,Yılmaz,1983,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01130
ks3k-02556,Theresa,Yılmaz,1982,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01130
ks3k-02557,Aloisia,Berger,1998,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01131
ks3k-02558,Alois,Maier,1971,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01132
ks3k-02559,Mihaela,Maierová,1963,weiblich,CZ,Suedbezirk-1,Suedbezirk,ks3k-h01132
ks3k-02560,Elias,Lang,1989,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01133
ks3k-02561,Jonas,Lechner,1979,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01134
ks3k-02562,Theresa,Lechner,1987,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01134
ks3k-02563,Walter,Wieser,1991,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01135
ks3k-02564,Renate,Wieser,2018,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01135
ks3k-02565,Sophia,Wieser,2010,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01135
ks3k-02566,Hedwig,Aigner,1943,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01136
ks3k-02567,Raphael,Mair,1984,maennlich,DE,Suedbezirk-1,Suedbezirk,ks3k-h01137
ks3k-02568,Antonia,Mair,1994,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01137
ks3k-02569,Lukas,Haas,1995,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01138
ks3k-02570,Antonia,Haas,1999,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01138
ks3k-02571,Werner,Haas,2023,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01138
ks3k-02572,Maria,Haas,2018,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01138
ks3k-02573,Barbara,Haas,2017,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01138
ks3k-02574,Stefan,Haas,2018,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01138
ks3k-02575,Helena,Egger,1961,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01139
ks3k-02576,Lukas,Gruber,1992,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01140
ks3k-02577,Julian,Gruber,2019,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01140
ks3k-02578,Walter,Gruber,2026,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01140
ks3k-02579,Stefan,Müller,2001,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01141
ks3k-02580,Renate,Müller,1994,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01141
ks3k-02581,Karl,Wolf,1977,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01142
ks3k-02582,Sophia,Wolf,2022,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01142
ks3k-02583,Notburga,Wolf,2012,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01142
ks3k-02584,Theresa,Ebner,2026,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01143
ks3k-02585,Heinrich,Strasser,1991,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01144
ks3k-02586,Julian,Ebner,1995,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01145
ks3k-02587,Leonie,Ebner,1993,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01145
ks3k-02588,Petra,Ebner,2017,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01145
ks3k-02589,Florian,Ebner,2015,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01145
ks3k-02590,Hannah,Mair,1960,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01146
ks3k-02591,Alexander,Winkler,1981,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01147
ks3k-02592,Petra,Winkler,1978,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01147
ks3k-02593,Gerhard,Maier,1978,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01148
ks3k-02594,Elisabeth,Maier,1977,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01148
ks3k-02595,Lukas,Maier,1981,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01149
ks3k-02596,Hedwig,Maier,1978,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01149
ks3k-02597,Amelie,Maier,2015,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01149
ks3k-02598,Helena,Maier,2026,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01149
ks3k-02599,Antonia,Maier,2017,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01149
ks3k-02600,Christina,Maier,2020,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01149
ks3k-02601,Oskar,Pichler,1987,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01150
ks3k-02602,Magdalena,Pichler,1990,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01150
ks3k-02603,Alexander,Pichler,2012,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01150
ks3k-02604,Karin,Pichler,2021,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01150
ks3k-02605,Anton,Pichler,2024,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01150
ks3k-02606,Stefan,Brunner,1980,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01151
ks3k-02607,Valentina,Brunner,1982,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01151
ks3k-02608,Notburga,Brunner,2015,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01151
ks3k-02609,Alois,Brunner,2026,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01151
ks3k-02610,Paul,Maurer,1975,maennlich,DE,Suedbezirk-1,Suedbezirk,ks3k-h01152
ks3k-02611,Valentina,Maurer,1979,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01152
ks3k-02612,Eva,Maurer,2010,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01152
ks3k-02613,Johanna,Egger,2017,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01153
ks3k-02614,Johann,Brunner,1989,maennlich,DE,Suedbezirk-1,Suedbezirk,ks3k-h01154
ks3k-02615,Sophia,Brunner,1995,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01154
ks3k-02616,Walter,Eder,1977,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01155
ks3k-02617,Valentina,Eder,1980,weiblich,DE,Suedbezirk-1,Suedbezirk,ks3k-h01155
ks3k-02618,Barbara,Eder,2022,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01155
ks3k-02619,Christian,Lehner,1971,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01156
ks3k-02620,Eva,Lehner,1963,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01156
ks3k-02621,Aleksandar,Delić,1999,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01157
ks3k-02622,Snežana,Delić,1999,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01157
ks3k-02623,Sara,Delić,2022,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01157
ks3k-02624,Mario,Delić,2019,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01157
ks3k-02625,Snežana,Delić,2017,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01157
ks3k-02626,Herbert,Schuster,1999,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01158
ks3k-02627,Leonie,Schuster,1994,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01158
ks3k-02628,Christian,Schuster,2026,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01158
ks3k-02629,Herbert,Strasser,1993,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01159
ks3k-02630,Lena,Strasser,1986,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01159
ks3k-02631,Tamás,Szymański,1997,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01160
ks3k-02632,Alena,Szymańska,2021,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01160
ks3k-02633,Csaba,Szymański,2018,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01160
ks3k-02634,Paweł,Szymański,2025,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01160
ks3k-02635,Veronika,Szymańska,2017,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01160
ks3k-02636,Andreas,Weber,1979,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01161
ks3k-02637,Leonie,Weber,1975,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01161
ks3k-02638,Leo,Weber,2013,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01161
ks3k-02639,Peter,Weber,2020,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01161
ks3k-02640,Maximilian,Baumgartner,1978,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01162
ks3k-02641,Eva,Baumgartner,1982,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01162
ks3k-02642,Aloisia,Baumgartner,2022,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01162
ks3k-02643,Simon,Mayr,1985,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01163
ks3k-02644,Sofia,Mayr,1977,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01163
ks3k-02645,Markus,Mayr,2010,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01163
ks3k-02646,Stefan,Moser,1963,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01164
ks3k-02647,Laura,Moser,1965,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01164
ks3k-02648,Valentin,Wieser,1978,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01165
ks3k-02649,Katharina,Wieser,1972,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01165
ks3k-02650,Leo,Eder,2008,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01166
ks3k-02651,Wolfgang,Wallner,1988,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01167
ks3k-02652,Gerhard,Holzer,2001,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01168
ks3k-02653,Julia,Holzer,1995,weiblich,DE,Suedbezirk-1,Suedbezirk,ks3k-h01168
ks3k-02654,Hedwig,Holzer,2025,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01168
ks3k-02655,Matthias,Binder,1992,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01169
ks3k-02656,Gabriele,Binder,1984,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01169
ks3k-02657,Franz,Wieser,1985,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01170
ks3k-02658,Marie,Wolf,1958,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01171
ks3k-02659,Krzysztof,Constantinescu,1976,maennlich,HU,Suedbezirk-1,Suedbezirk,ks3k-h01172
ks3k-02660,Alina,Constantinescu,1970,weiblich,RO,Suedbezirk-1,Suedbezirk,ks3k-h01172
ks3k-02661,Leopold,Weber,1982,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01173
ks3k-02662,Elfriede,Weber,1985,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01173
ks3k-02663,Manfred,Weber,2013,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01173
ks3k-02664,Klara,Weber,2019,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01173
ks3k-02665,Michał,Kozłowski,1963,maennlich,RO,Suedbezirk-1,Suedbezirk,ks3k-h01174
ks3k-02666,Ewa,Kozłowska,1956,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01174
ks3k-02667,Lukas,Eder,1948,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01175
ks3k-02668,Raphael,Holzer,1986,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01176
ks3k-02669,Elisabeth,Holzer,1991,weiblich,DE,Suedbezirk-1,Suedbezirk,ks3k-h01176
ks3k-02670,Johanna,Holzer,2012,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01176
ks3k-02671,Johanna,Holzer,2013,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01176
ks3k-02672,Peter,Winter,1985,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01177
ks3k-02673,Johanna,Winter,1983,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01177
ks3k-02674,Noah,Winter,2014,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01177
ks3k-02675,Michael,Auer,1987,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01178
ks3k-02676,Sophie,Auer,1980,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01178
ks3k-02677,Jonas,Auer,2019,maennlich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01178
ks3k-02678,Barbara,Auer,2021,weiblich,AT,Suedbezirk-1,Suedbezirk,ks3k-h01178
