person_id,vorname,nachname,geburtsjahr,geschlecht,staatsbuergerschaft,sprengel,katastralgemeinde,haushaltsnummer
hzbg-07295,Sebastian,Riegler,1999,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03260
hzbg-07296,Jakob,Mayr,1991,maennlich,DE,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03261
hzbg-07297,Sophia,Mayr,2000,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03261
hzbg-07298,Sebastian,Weber,1988,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03262
hzbg-07299,Amelie,Weber,1991,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03262
hzbg-07300,Valentin,Weber,2024,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03262
hzbg-07301,Simon,Weber,2016,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03262
hzbg-07302,Hubert,Steiner,1983,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03263
hzbg-07303,Hanife,Steiner,1974,weiblich,TR,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03263
hzbg-07304,Erkan,Aydoğan,1980,maennlich,TR,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03264
hzbg-07305,Funda,Aydoğan,1986,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03264
hzbg-07306,Samet,Aydoğan,2019,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03264
hzbg-07307,Pınar,Aydoğan,2023,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03264
hzbg-07308,Valentina,Reiter,1986,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03265
hzbg-07309,Gabriel,Maurer,1974,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03266
hzbg-07310,Ingrid,Maurer,1972,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03266
hzbg-07311,Helena,Huber,2002,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03267
hzbg-07312,Ida,Ebner,2011,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03268
hzbg-07313,Moritz,Lechner,1975,maennlich,DE,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03269
hzbg-07314,Gabriele,Lechner,1974,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03269
hzbg-07315,Nikola,Lukić,1961,maennlich,HR,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03270
hzbg-07316,Tea,Lukić,1956,weiblich,RS,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03270
hzbg-07317,Elias,Mayer,1949,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03271
hzbg-07318,Alexander,Weber,1987,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03272
hzbg-07319,Magdalena,Weber,1980,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03272
hzbg-07320,Ante,Vidović,1988,maennlich,MK,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03273
hzbg-07321,Karla,Vidović,1981,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03273
hzbg-07322,Anton,Fischer,1962,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03274
hzbg-07323,Lisa,Auer,1970,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03275
hzbg-07324,Elisabeth,Schneider,2023,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03276
hzbg-07325,Matthias,Pichler,1974,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03277
hzbg-07326,Brigitte,Pichler,1976,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03277
hzbg-07327,Franz,Weber,1974,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03278
hzbg-07328,Gabriele,Weber,1979,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03278
hzbg-07329,Matthias,Weber,2009,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03278
hzbg-07330,Katharina,Weber,2022,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03278
hzbg-07331,Simon,Reiter,1971,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03279
hzbg-07332,Laura,Reiter,2023,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03279
hzbg-07333,Josef,Reiter,2016,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03279
hzbg-07334,Aloisia,Reiter,2015,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03279
hzbg-07335,Kateřina,Kowalska,2005,weiblich,RO,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03280
hzbg-07336,David,Eder,2000,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03281
hzbg-07337,Katharina,Eder,2008,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03281
hzbg-07338,Markus,Leitner,1999,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03282
hzbg-07339,Susanne,Leitner,1999,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03282
hzbg-07340,Hannah,Leitner,2021,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03282
hzbg-07341,Amelie,Leitner,2024,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03282
hzbg-07342,Niklas,Leitner,2020,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03282
hzbg-07343,Tobias,Wieser,1993,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03283
hzbg-07344,Julia,Wieser,2012,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03283
hzbg-07345,Lukas,Wieser,2025,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03283
hzbg-07346,Lisa,Schmidt,1940,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03284
hzbg-07347,Anton,Strasser,1949,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03285
hzbg-07348,Noah,Haas,1966,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03286
hzbg-07349,Karin,Haas,1969,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03286
hzbg-07350,Walter,Weiss,1974,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03287
hzbg-07351,Rosa,Weiss,1974,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03287
hzbg-07352,Dragan,Delić,1995,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03288
hzbg-07353,Friedrich,Wieser,2000,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03289
hzbg-07354,Sofia,Wieser,1994,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03289
hzbg-07355,Manfred,Wieser,2025,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03289
hzbg-07356,Valentin,Mayer,1932,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03290
hzbg-07357,Hedwig,Haas,2012,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03291
hzbg-07358,Johann,Schwarz,1971,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03292
hzbg-07359,Jonas,Binder,1974,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03293
hzbg-07360,Ursula,Binder,1979,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03293
hzbg-07361,Melek,Demir,1996,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03294
hzbg-07362,Simon,Baumgartner,1992,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03295
hzbg-07363,Antonia,Baumgartner,1988,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03295
hzbg-07364,Josef,Baumgartner,2014,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03295
hzbg-07365,Gerhard,Leitner,1994,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03296
hzbg-07366,Leonie,Leitner,2022,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03296
hzbg-07367,Katharina,Leitner,2014,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03296
hzbg-07368,Peter,Leitner,2013,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03296
hzbg-07369,Jakob,Mair,1980,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03297
hzbg-07370,Sofia,Mair,1976,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03297
hzbg-07371,Karin,Mair,2020,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03297
hzbg-07372,Paula,Mair,2011,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03297
hzbg-07373,Jakob,Weiss,1965,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03298
hzbg-07374,Elfriede,Weiss,1966,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03298
hzbg-07375,Moritz,Berger,1980,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03299
hzbg-07376,Ursula,Berger,1983,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03299
hzbg-07377,Helena,Berger,2026,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03299
hzbg-07378,Stefan,Eder,1973,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03300
hzbg-07379,Sophia,Eder,1977,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03300
hzbg-07380,Leonie,Eder,2014,weiblich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03300
hzbg-07381,Noah,Eder,2020,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03300
hzbg-07382,Franz,Mayer,1976,maennlich,AT,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03301
hzbg-07383,Ingrid,Mayer,1976,weiblich,DE,St-Andra,St-Andrae-an-der-Traisen,hzbg-h03301
hzbg-07384,Leopold,Weiss,1964,maennlich,DE,Ederding-Wielandsthal,Unterwinden,hzbg-h03302
hzbg-07385,Gerhard,Reiter,1999,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03303
hzbg-07386,Vesna,Reiter,1998,weiblich,MK,Ederding-Wielandsthal,Unterwinden,hzbg-h03303
hzbg-07387,Heinrich,Reiter,2020,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03303
hzbg-07388,Ursula,Reiter,2019,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03303
hzbg-07389,Simon,Wolf,1974,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03304
hzbg-07390,Raphael,Wolf,2014,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03304
hzbg-07391,Matthias,Wolf,2022,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03304
hzbg-07392,Elisabeth,Wolf,2016,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03304
hzbg-07393,Karl,Schuster,1984,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03305
hzbg-07394,Notburga,Schuster,1978,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03305
hzbg-07395,Julia,Schuster,2010,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03305
hzbg-07396,Valentina,Schuster,2018,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03305
hzbg-07397,Karl,Fuchs,1970,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03306
hzbg-07398,Gabriele,Fuchs,1975,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03306
hzbg-07399,Markus,Reiter,1982,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03307
hzbg-07400,Sophia,Reiter,1990,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03307
hzbg-07401,Aloisia,Reiter,2011,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03307
hzbg-07402,Andrea,Weber,2002,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03308
hzbg-07403,Jakob,Wolf,1942,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03309
hzbg-07404,Lena,Brunner,1980,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03310
hzbg-07405,Notburga,Koller,1950,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03311
hzbg-07406,Florian,Schwarz,2007,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03312
hzbg-07407,Moritz,Schwarz,1983,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03313
hzbg-07408,Herbert,Schwarz,2012,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03313
hzbg-07409,Werner,Schwarz,2009,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03313
hzbg-07410,Leopoldine,Steiner,1953,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03314
hzbg-07411,Jonas,Moser,1982,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03315
hzbg-07412,Ida,Moser,1989,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03315
hzbg-07413,Tobias,Moser,2018,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03315
hzbg-07414,Laura,Moser,2022,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03315
hzbg-07415,Markus,Moser,2011,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03315
hzbg-07416,Hubert,Lang,1988,divers,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03316
hzbg-07417,Manfred,Binder,1998,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03317
hzbg-07418,Mia,Binder,1992,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03317
hzbg-07419,Emilia,Binder,2017,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03317
hzbg-07420,Marie,Aigner,1999,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03318
hzbg-07421,Oskar,Baumgartner,1992,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03319
hzbg-07422,Margarete,Baumgartner,1986,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03319
hzbg-07423,Raphael,Baumgartner,2022,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03319
hzbg-07424,Jonas,Bauer,1972,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03320
hzbg-07425,Karin,Bauer,1980,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03320
hzbg-07426,Sophia,Bauer,2015,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03320
hzbg-07427,Alois,Fischer,1996,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03321
hzbg-07428,Lena,Fischer,2000,weiblich,DE,Ederding-Wielandsthal,Unterwinden,hzbg-h03321
hzbg-07429,Julian,Fischer,2022,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03321
hzbg-07430,Hedwig,Egger,2008,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03322
hzbg-07431,Anton,Winter,1984,maennlich,UA,Ederding-Wielandsthal,Unterwinden,hzbg-h03323
hzbg-07432,Leonie,Winter,2015,weiblich,UA,Ederding-Wielandsthal,Unterwinden,hzbg-h03323
hzbg-07433,Monika,Winter,2011,weiblich,UA,Ederding-Wielandsthal,Unterwinden,hzbg-h03323
hzbg-07434,Christina,Winter,2016,weiblich,UA,Ederding-Wielandsthal,Unterwinden,hzbg-h03323
hzbg-07435,Andreas,Winter,2014,maennlich,UA,Ederding-Wielandsthal,Unterwinden,hzbg-h03323
hzbg-07436,Helena,Winter,2010,weiblich,UA,Ederding-Wielandsthal,Unterwinden,hzbg-h03323
hzbg-07437,Walter,Moser,1982,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03324
hzbg-07438,Marie,Moser,1986,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03324
hzbg-07439,Gerhard,Gruber,1994,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03325
hzbg-07440,Leonie,Gruber,1998,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03325
hzbg-07441,Theresa,Gruber,2021,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03325
hzbg-07442,Anton,Gruber,2025,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03325
hzbg-07443,Johann,Gruber,2026,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03325
hzbg-07444,Johanna,Gruber,2017,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03325
hzbg-07445,Werner,Baumgartner,2007,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03326
hzbg-07446,Walter,Reiter,1961,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03327
hzbg-07447,Sophie,Reiter,1954,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03327
hzbg-07448,Andreas,Steiner,1980,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03328
hzbg-07449,Helena,Steiner,1985,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03328
hzbg-07450,Andreas,Steiner,2014,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03328
hzbg-07451,Leon,Steiner,2010,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03328
hzbg-07452,Margarete,Mayer,1968,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03329
hzbg-07453,Julian,Riegler,1966,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03330
hzbg-07454,Karin,Riegler,1964,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03330
hzbg-07455,Matthias,Gruber,2000,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03331
hzbg-07456,Magdalena,Gruber,2007,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03331
hzbg-07457,Elias,Lang,1981,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03332
hzbg-07458,Johanna,Lang,1988,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03332
hzbg-07459,Leopold,Lang,2012,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03332
hzbg-07460,Antonia,Lang,2021,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03332
hzbg-07461,Jakob,Stadler,1998,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03333
hzbg-07462,Lea,Stadler,1994,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03333
hzbg-07463,Werner,Stadler,2017,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03333
hzbg-07464,Benjamin,Stadler,2024,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03333
hzbg-07465,Julian,Stadler,2017,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03333
hzbg-07466,Alexander,Stadler,2025,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03333
hzbg-07467,Manfred,Müller,1978,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03334
hzbg-07468,Karin,Müller,1970,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03334
hzbg-07469,Hubert,Holzer,1984,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03335
hzbg-07470,Aloisia,Holzer,1982,weiblich,DE,Ederding-Wielandsthal,Unterwinden,hzbg-h03335
hzbg-07471,Karl,Wagner,2000,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03336
hzbg-07472,Maria,Wagner,1994,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03336
hzbg-07473,Sebastian,Wagner,2020,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03336
hzbg-07474,Johann,Schmid,1996,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03337
hzbg-07475,Hannah,Schmid,1990,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03337
hzbg-07476,Christian,Schmid,2022,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03337
hzbg-07477,Thomas,Egger,1997,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03338
hzbg-07478,Jonas,Egger,2018,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03338
hzbg-07479,Michael,Egger,2024,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03338
hzbg-07480,Leopoldine,Egger,2020,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03338
hzbg-07481,Paula,Egger,2019,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03338
hzbg-07482,Peter,Reiter,1994,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03339
hzbg-07483,Karin,Reiter,1988,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03339
hzbg-07484,Gabriel,Reiter,2019,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03339
hzbg-07485,Notburga,Reiter,2024,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03339
hzbg-07486,Moritz,Reiter,2020,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03339
hzbg-07487,Noah,Müller,1995,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03340
hzbg-07488,Monika,Müller,1997,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03340
hzbg-07489,Emilia,Binder,1979,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03341
hzbg-07490,Jakub,Svoboda,1980,maennlich,SK,Ederding-Wielandsthal,Unterwinden,hzbg-h03342
hzbg-07491,Krystyna,Svobodaová,1970,weiblich,RO,Ederding-Wielandsthal,Unterwinden,hzbg-h03342
hzbg-07492,Elias,Aigner,1994,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03343
hzbg-07493,Helena,Aigner,1994,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03343
hzbg-07494,Gabriel,Aigner,2025,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03343
hzbg-07495,Hedwig,Aigner,2021,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03343
hzbg-07496,Valentin,Fuchs,1998,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03344
hzbg-07497,Theresa,Fuchs,1994,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03344
hzbg-07498,Leo,Haas,1995,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03345
hzbg-07499,Katharina,Haas,1997,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03345
hzbg-07500,Franz,Haas,2015,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03345
hzbg-07501,Sofia,Fischer,2000,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03346
hzbg-07502,Herbert,Hofer,1973,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03347
hzbg-07503,Aloisia,Hofer,1967,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03347
hzbg-07504,Werner,Winter,1970,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03348
hzbg-07505,Valentina,Weiss,1954,weiblich,DE,Ederding-Wielandsthal,Unterwinden,hzbg-h03349
hzbg-07506,Walter,Haas,1995,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03350
hzbg-07507,Sophie,Haas,1996,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03350
hzbg-07508,Leo,Mayr,1974,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03351
hzbg-07509,Peter,Mayr,2019,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03351
hzbg-07510,Anton,Mayr,2025,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03351
hzbg-07511,Jonas,Wallner,1968,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03352
hzbg-07512,Emilia,Wallner,1969,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03352
hzbg-07513,Oskar,Pichler,1968,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03353
hzbg-07514,Amelie,Pichler,1978,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03353
hzbg-07515,Herbert,Schuster,1980,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03354
hzbg-07516,Anton,Weiss,1985,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03355
hzbg-07517,Klara,Weiss,1987,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03355
hzbg-07518,Anton,Binder,1995,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03356
hzbg-07519,Lea,Binder,2001,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03356
hzbg-07520,Adam,Varga,1985,maennlich,CZ,Ederding-Wielandsthal,Unterwinden,hzbg-h03357
hzbg-07521,Kateřina,Varga,1979,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03357
hzbg-07522,Franz,Riegler,1988,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03358
hzbg-07523,Marie,Riegler,1985,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03358
hzbg-07524,Herbert,Riegler,2021,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03358
hzbg-07525,Sebastian,Riegler,2025,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03358
hzbg-07526,Felix,Müller,1995,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03359
hzbg-07527,Laura,Müller,1994,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03359
hzbg-07528,Monika,Müller,2020,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03359
hzbg-07529,Lisa,Müller,2017,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03359
hzbg-07530,Walter,Müller,2014,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03359
hzbg-07531,David,Riegler,1986,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03360
hzbg-07532,Katharina,Riegler,1984,weiblich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03360
hzbg-07533,Josef,Schuster,1963,maennlich,AT,Ederding-Wielandsthal,Unterwinden,hzbg-h03361
